time,open,high,low,close,VIDYA 55,VIDYA 233,Lower BB,Upper BB,Midline BB,Lower BB2,Upper BB2,Lower BB3,Upper BB3,Trend Line,Short Kalman,Long Kalman,Title (Open),Title (High,Title (Low),Title (Close),PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),ParabolicSAR,Previous Value,MOM-LRC Upper,MOM-LRC Lower,Upper Band (1.5 Dev),Lower Band (1.5 Dev)
2026-02-16T09:15:00Z,24996.9,24997.9,24902.9,24903.9,24873.51382879522,24705.200007882802,24700.34105292393,25239.17450850861,24969.75778071627,24610.53547699315,25328.98008443939,24520.729901062372,25418.78566037017,23946.94211218347,24933.041491835378,24932.13523198814,24996.9,24997.9,24902.9,24903.9,24996.9,24997.9,24902.9,24903.9,25126.169336652067,53.29219254074131,77.85829203,28.726093052418612,71.71676715698334,34.867617924499285
2026-02-16T13:15:00Z,24903.9,24937.9,24793.4,24832.4,24872.04547776682,24706.28718730261,24706.260336077776,25242.82059174593,24974.540463911853,24616.83362679975,25332.247301023956,24527.406917521726,25421.67401030198,23948.779408852464,24886.411776850542,24910.646386026874,24903.9,24937.9,24793.4,24832.4,24903.9,24937.9,24793.4,24832.4,25111.257763185986,53.270916659460894,77.80553786495427,28.736295453967518,71.67188256358092,34.86995075534086
2026-02-16T17:15:00Z,24832.4,24842.4,24822.4,24830.65,24870.567067846576,24707.350117325663,24712.210292418888,25246.44177369683,24979.32603305786,24623.171712205898,25335.48035390982,24534.13313199291,25424.51893412281,23950.566933665858,24860.575953929296,24893.410450615465,24832.4,24842.4,24822.4,24830.65,24832.4,24842.4,24822.4,24830.65,25096.942652658545,53.232795545204084,77.74579657286871,28.71979451753945,71.61754631595255,34.84804477445561
2026-02-17T01:15:00Z,24844.58,24847.38,24712.08,24731.58,24865.603243994912,24707.55721033997,24718.218599072767,25250.07472985285,24984.14666446281,24629.575910609416,25338.717418316202,24540.933222146068,25427.36010677955,23952.21291153293,24800.808908983665,24858.54263554354,24844.58,24847.38,24712.08,24731.58,24844.58,24847.38,24712.08,24731.58,25083.200146552204,53.17625592256089,77.68600154377285,28.666510301348943,71.55856513846986,34.79394670665193
2026-02-17T05:15:00Z,24731.08,24852.23,24683.98,24820.53,24863.993485280807,24708.522789738774,24724.27105457252,25253.70974322361,24988.990398898066,24636.03127313067,25341.949524665462,24547.791491688822,25430.18930610731,23953.899889444805,24809.946182651925,24850.35247391767,24731.08,24852.23,24683.98,24820.53,24731.08,24852.23,24683.98,24820.53,25060.932937759073,53.09497065296302,77.60673625383346,28.58320505209258,71.47879485361585,34.71114645231019
2026-02-17T09:15:00Z,24820.53,24886.03,24737.03,24765.03,24860.459075092207,24709.005757347844,24730.28974120604,25257.27455,24993.78214655647,24642.458939422566,25345.105353690375,24554.628137639087,25432.936155473853,23955.604606267792,24789.13539420801,24831.968985329917,24820.53,24886.03,24737.03,24765.03,24820.53,24886.03,24737.03,24765.03,25030.77670273835,52.99945316605554,77.50978877843447,28.489117553676603,71.38220487533974,34.61670145677134
2026-02-17T13:15:00Z,24766.03,25029.03,24761.03,24963.03,24864.12232241034,24711.176904720942,24736.236757454157,25260.73987505275,24998.488316253453,24648.819571187723,25348.157061319183,24561.402384921294,25435.574247585613,23957.55216104593,24869.70510514537,24860.207250781663,24766.03,25029.03,24761.03,24963.03,24766.03,25029.03,24761.03,24963.03,24683.98,52.89526954,77.38172460332353,28.408814481740468,71.26011083812564,34.53042824693835
2026-02-17T17:15:00Z,24962.03,25057.03,24935.03,25040.38,24870.417239467115,24713.990606389994,24742.000411293157,25264.006277412103,25003.00334435263,24654.999433606667,25351.007255098593,24567.998455920177,25438.008232785083,23959.684268682136,24948.78304364768,24899.02708,24962.03,25057.03,24935.03,25040.38,24962.03,25057.03,24935.03,25040.38,24690.881,52.81308940411211,77.24635446956742,28.37982434,71.13803820320359,34.48814060502063
2026-02-17T21:15:00Z,25039.38,25064.38,25030.38,25037.38,24876.380195200432,24716.754618301195,24747.379348703606,25266.908263417605,25007.143806060605,24660.79119625127,25353.49641586994,24574.203043798938,25440.084568322272,23961.879334265104,24989.832224734844,24928.836449823633,25039.38,25064.38,25030.38,25037.38,25039.38,25064.38,25030.38,25037.38,24705.526960000003,52.761495262776506,77.10486577489631,28.418124750656695,71.01902314686636,34.503967378686646
2026-02-18T01:15:00Z,25027.48,25077.78,25007.38,25077.38,24883.55875965756,24719.836886520843,24752.19867,25269.326106495097,25010.762390082647,24666.01076819938,25355.514011965915,24579.822862728564,25441.70191743673,23964.090469215986,25030.39529403879,24960.841483598047,25027.48,25077.78,25007.38,25077.38,25027.48,25077.78,25007.38,25077.38,24727.05814,52.74020264294005,76.95096953903025,28.529435746849842,70.89827782,34.58212747087239
