time,open,high,low,close,First 1m Range,First 1m Volume,Volume
1766019600,6736.8,6737.5,6727.5,6729,,,5310
1766023200,6730.4,6739.3,6727.5,6729.8,,,4458
1766026800,6730,6730.4,6715.8,6724.5,,,3765
1766030400,6724.8,6733.3,6723.5,6733,,,2341
1766034000,6732.7,6733.5,6727.3,6730.3,,,2763
1766037600,6730,6732,6724.9,6730.3,,,2544
1766041200,6730.5,6739.9,6730.2,6737.9,,,2986
1766044800,6737.8,6745.3,6733.7,6742.8,,,4478
1766048400,6742.3,6752.1,6739.4,6751.8,,,3074
1766052000,6751.9,6752.7,6747.1,6749.6,,,1819
1766055600,6749.8,6756.1,6748.7,6755.2,,,1748
1766059200,6755.1,6756.6,6748.1,6749.6,,,2780
1766062800,6749.8,6782.1,6745.6,6773.8,,,5762
1766066400,6773.3,6794.6,6765.1,6788.8,,,7752
1766070000,6789.9,6814.8,6769.6,6809.3,,,8816
1766073600,6808.8,6816.1,6802.1,6804.3,,,5840
1766077200,6803.8,6804.3,6756.3,6791.6,,,8802
1766080800,6791.8,6805.1,6783.8,6790.3,,,6158
1766084400,6790.1,6790.6,6761.1,6765.1,,,7508
1766088000,6766.3,6794.1,6762.3,6773,,,6461
1766091600,6772.3,6774,6764.5,6767.5,,,1719
1766098800,6771.5,6775,6765.2,6775,,,2334
1766102400,6774.7,6776.2,6768,6773.5,,,3698
1766106000,6773.2,6777.7,6767.2,6775.5,,,3838
1766109600,6775.5,6778.5,6770.5,6771,,,3296
1766113200,6770.7,6782,6767.5,6779.5,,,4308
1766116800,6779.7,6781.7,6776,6779,,,2438
1766120400,6779.2,6779.5,6772.2,6772.7,,,1936
1766124000,6772.9,6775.7,6765.7,6772.5,,,2526
1766127600,6772.7,6786.3,6772.7,6785.1,,,3613
1766131200,6784.9,6796.4,6782.8,6793.3,,,5160
1766134800,6793.1,6799.4,6789.8,6798,,,3830
1766138400,6798.3,6798.5,6790.8,6792,,,3108
1766142000,6791.5,6793,6782.8,6787.4,,,3488
1766145600,6787.8,6791,6774.3,6775.3,,,4008
1766149200,6775.1,6785.8,6774.1,6781,,,3590
1766152800,6781.1,6826.3,6776.8,6825.5,,,7662
1766156400,6825.6,6832.5,6812,6817.5,,,8382
1766160000,6816.5,6832.5,6813.3,6824.8,,,5350
1766163600,6824.5,6838.3,6824.3,6834.3,,,3574
1766167200,6834,6838.5,6829.3,6830,,,2668
1766170800,6829.8,6837.8,6829.8,6833.8,,,2180
1766174400,6833.5,6836,6824.5,6834,,,3448
1766178000,6832.5,6840.2,6831.5,6837.5,,,1089
1766358000,6853.1,6854.6,6848.1,6853.5,,,2329
1766361600,6853.4,6855,6847.7,6848.1,,,2202
1766365200,6848.4,6856.4,6848.4,6854.1,,,1602
1766368800,6854.2,6855.4,6852.4,6855.4,,,1119
1766372400,6855.2,6856.1,6851.1,6851.9,,,943
1766376000,6852.6,6853.6,6851.1,6851.6,,,776
1766379600,6851.6,6852.6,6848.6,6850.4,,,893
1766383200,6850.5,6855.1,6850.5,6853.9,,,706
1766386800,6854,6859,6853.9,6857.6,,,1210
1766390400,6857.1,6860.4,6852.1,6853.1,,,2232
1766394000,6852.9,6859.4,6852.6,6857.9,,,1744
1766397600,6857.6,6859.6,6856.9,6858.1,,,1106
1766401200,6858.3,6860.9,6857.1,6858,,,1130
1766404800,6858.1,6862.6,6856.6,6861.9,,,1414
1766408400,6862.1,6866.9,6861.1,6866.4,,,1166
1766412000,6866.3,6874.9,6859.2,6869.4,,,5186
1766415600,6869.5,6870.9,6856.2,6865.9,,,5784
1766419200,6866.2,6879.4,6865.9,6879.4,,,2822
1766422800,6879.7,6883.4,6874.9,6882.2,,,1870
1766426400,6881.9,6882.2,6872.9,6874.7,,,1732
1766430000,6874.9,6879.7,6871.7,6877.4,,,1566
1766433600,6877.7,6880.9,6875.4,6876.9,,,1814
1766437200,6877.4,6879.9,6876.1,6877.6,,,498
1766444400,6878,6881.4,6877.8,6878.9,,,1140
1766448000,6879.2,6880.6,6877.7,6880.4,,,1100
1766451600,6880.2,6881.7,6876.7,6879.3,,,1441
1766455200,6879.2,6883.9,6878.9,6881.1,,,1175
1766458800,6881.2,6882.2,6877.9,6878.4,,,870
1766462400,6878.2,6878.9,6873.4,6874.2,,,925
1766466000,6874.1,6875.2,6872.7,6873.2,,,963
1766469600,6872.9,6873.9,6870.4,6872.4,,,967
1766473200,6872.7,6875,6871.2,6873.5,,,973
1766476800,6873.2,6880.5,6872.7,6877.5,,,1918
1766480400,6877.2,6884.7,6877.1,6883.7,,,1306
1766484000,6884.2,6884.7,6879.5,6881,,,968
1766487600,6880.7,6881.5,6877.7,6878.5,,,968
1766491200,6878.2,6880,6872.2,6876.2,,,1402
1766494800,6876.5,6876.6,6861.5,6863.9,,,2630
1766498400,6863.7,6891.5,6862,6883.1,,,5188
1766502000,6882.8,6894.5,6872.5,6893,,,4854
1766505600,6892.7,6899.7,6892.2,6898.7,,,1952
1766509200,6898.5,6902,6896.5,6899.5,,,1212
1766512800,6899.2,6907,6899,6905,,,1122
1766516400,6905.2,6909.2,6904.7,6908.2,,,908
1766520000,6908.5,6911.7,6906,6907.9,,,1528
1766523600,6908.7,6909.9,6905.1,6905.7,,,662
1766530800,6905.1,6907.8,6904.6,6905.9,,,1216
1766534400,6906.3,6908.3,6905.8,6906.8,,,1431
1766538000,6907,6908.5,6904.3,6905,,,1161
1766541600,6904.8,6905.8,6902.8,6903.5,,,870
1766545200,6903.6,6905,6902.5,6904,,,679
1766548800,6904.1,6905,6902.1,6902.5,,,531
1766552400,6902.8,6904.5,6901.5,6903,,,674
1766556000,6902.8,6904,6902.5,6903.6,,,511
1766559600,6903.5,6904,6901.5,6902.5,,,539
1766563200,6902.8,6904.8,6902.5,6903.7,,,658
1766566800,6903.8,6907.8,6903,6905.3,,,582
1766570400,6905,6906.5,6903.5,6905.8,,,580
1766574000,6905.7,6906.8,6904.5,6905.5,,,586
1766577600,6905.4,6909.5,6905,6909,,,640
1766581200,6908.8,6911.5,6905.8,6910.5,,,870
1766584800,6910.7,6916,6906.3,6914.8,,,2402
1766588400,6914.5,6924,6913.8,6923.8,,,1868
1766592000,6923.9,6934.3,6923,6933,,,1352
1766595600,6932.8,6936.8,6930,6931.3,,,1732
1766599200,6930.5,6932,6925.8,6928.8,,,714
1766703600,6930.8,6939.5,6930.6,6934.6,,,2209
1766707200,6934.5,6938.6,6934,6937.5,,,1515
1766710800,6937.6,6938.5,6931.6,6932.3,,,1289
1766714400,6932.5,6933.8,6931,6933,,,764
1766718000,6933.3,6934,6931,6931.1,,,635
1766721600,6931,6931.5,6929.8,6931,,,508
1766725200,6930.9,6932,6929,6929.8,,,497
1766728800,6929.9,6930.6,6928.5,6929,,,653
1766732400,6929.1,6929.5,6925.1,6926.8,,,814
1766736000,6926.3,6928.1,6924.1,6927.3,,,1040
1766739600,6927.1,6930.3,6926.8,6929.3,,,778
1766743200,6929.4,6931.8,6929.1,6930.1,,,792
1766746800,6930.2,6930.8,6925.3,6927.6,,,670
1766750400,6927.8,6931.6,6926.7,6930.2,,,842
1766754000,6930.3,6935.3,6929.1,6932.3,,,1016
1766757600,6932.6,6943.6,6929.3,6934.8,,,3742
1766761200,6934.6,6936.6,6923.1,6934.8,,,4831
1766764800,6934.6,6936.1,6924.3,6926.6,,,2698
1766768400,6926.3,6928.6,6920.6,6924.6,,,2098
1766772000,6924.8,6929.6,6919.1,6928.8,,,1432
1766775600,6929.1,6931.1,6926.3,6927.8,,,1180
1766779200,6927.7,6931.3,6926.8,6929.8,,,1386
1766782800,6929.5,6930.8,6926.5,6927.5,,,511
1766962800,6933.1,6934.6,6929.1,6931.8,,,1689
1766966400,6931.6,6937.1,6929.3,6936.6,,,1895
1766970000,6936.3,6936.8,6925.8,6926.8,,,1786
1766973600,6927.1,6928.1,6925.1,6926.8,,,952
1766977200,6926.6,6929.8,6925.1,6929.6,,,793
1766980800,6929.8,6931.6,6928.6,6928.6,,,558
1766984400,6928.8,6928.8,6923.3,6924.1,,,1243
1766988000,6924.3,6928.8,6922.8,6923.8,,,1122
1766991600,6923.9,6925.3,6919.6,6921.4,,,1390
1766995200,6921.1,6922,6909.9,6911.4,,,3652
1766998800,6911.6,6917.9,6911.6,6916.6,,,2062
1767002400,6916.4,6918.9,6914.1,6914.9,,,1676
1767006000,6915.1,6918.9,6912.4,6918.4,,,1344
1767009600,6918.5,6918.6,6908.9,6912.1,,,1772
1767013200,6911.9,6915.4,6898.1,6904.2,,,1974
1767016800,6904.4,6919.9,6894.6,6903.6,,,6234
1767020400,6903.8,6911.9,6895.9,6901.4,,,5354
1767024000,6901.6,6904.1,6894.6,6898.6,,,3324
1767027600,6898.9,6900.1,6888.6,6897.9,,,2194
1767031200,6897.4,6906.9,6895.9,6900.1,,,1722
1767034800,6900.6,6912.9,6896.6,6911.4,,,1792
1767038400,6911.1,6914.6,6903.1,6907.6,,,1722
1767042000,6907.7,6909.1,6904.3,6908.8,,,528
1767049200,6909.5,6909.6,6903.4,6903.9,,,1402
1767052800,6904.1,6907.4,6902.6,6902.6,,,1202
1767056400,6902.9,6906.4,6901.6,6906.4,,,1238
1767060000,6906.6,6906.9,6901.6,6903.1,,,1046
1767063600,6903.4,6908.9,6903.1,6907.4,,,941
1767067200,6907.1,6910.6,6906.1,6909.6,,,674
1767070800,6909.9,6910.4,6905.1,6908.6,,,727
1767074400,6908.4,6908.4,6903.4,6905.1,,,857
1767078000,6904.9,6904.9,6896.7,6899.7,,,1065
1767081600,6899.9,6908.7,6899.8,6907.9,,,1644
1767085200,6907.8,6910.2,6906.2,6907.7,,,912
1767088800,6907.9,6908.9,6904.2,6904.7,,,940
1767092400,6904.8,6907.2,6900,6906.2,,,1024
1767096000,6906.4,6908.9,6902.7,6904.9,,,1216
1767099600,6904.7,6908.7,6901.2,6905.4,,,1384
1767103200,6905.2,6913.7,6897.2,6909.2,,,4078
1767106800,6909.4,6909.9,6893.7,6904.4,,,3798
1767110400,6903.9,6914.4,6900.4,6900.7,,,2434
1767114000,6900.4,6904.9,6896.7,6904.2,,,1718
1767117600,6903.9,6907.2,6900.2,6905.8,,,1268
1767121200,6905.7,6907.4,6901.4,6903.2,,,1502
1767124800,6902.9,6906.2,6895.6,6898.1,,,1796
1767128400,6898.6,6899.9,6895.9,6898.4,,,675
1767135600,6899.7,6901.5,6892.5,6895.7,,,1220
1767139200,6895.6,6895.6,6885.7,6887,,,1513
1767142800,6886.7,6888.7,6882,6886.7,,,1973
1767146400,6886.2,6891.2,6886,6890.5,,,1285
1767150000,6890.3,6892.2,6887.5,6888.5,,,889
1767153600,6888.7,6891.5,6887.7,6888.2,,,583
1767157200,6888.5,6889.5,6882.7,6883.7,,,853
1767160800,6883.8,6884.5,6880.5,6882.7,,,1004
1767164400,6882.5,6886,6880,6883.7,,,1241
1767168000,6883.5,6885.2,6876,6877,,,1656
1767171600,6876.7,6881.6,6876.5,6878.2,,,1462
1767175200,6878.4,6881.7,6876.2,6880.2,,,854
1767178800,6880.5,6884.7,6880,6884.5,,,966
1767182400,6884.7,6890.2,6882.7,6889.7,,,1164
1767186000,6890.2,6904.7,6888.5,6902.5,,,1660
1767189600,6902.7,6904.5,6878.7,6885.5,,,4274
1767193200,6885.2,6886.2,6867.2,6868.7,,,4336
1767196800,6868.5,6880,6868.5,6879.2,,,2425
1767200400,6879.5,6880,6872,6873.7,,,1914
1767204000,6873.5,6886.7,6873,6884.5,,,1610
1767207600,6884.7,6888.5,6866,6866.5,,,2324
1767308400,6853.2,6858.3,6850.6,6856.3,,,1913
1767312000,6856.1,6858.3,6851.6,6858.1,,,1612
1767315600,6858.3,6866.8,6858.1,6866.3,,,1868
