time,open,high,low,close,VIDYA 55,VIDYA 233,Lower BB,Upper BB,Midline BB,Lower BB2,Upper BB2,Lower BB3,Upper BB3,Trend Line,Short Kalman,Long Kalman,Title (Open),Title (High,Title (Low),Title (Close),PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),ParabolicSAR,Previous Value,MOM-LRC Upper,MOM-LRC Lower,Upper Band (1.5 Dev),Lower Band (1.5 Dev)
12/05/2025,41758.5,42477.5,41593.5,42442.5,41268.91446,41423.01443,39545.04855,43782.02671,41663.53763,38838.88552,44488.18974,38132.7225,45194.35277,34582.14664,41781.74536,41282.05505,41758.5,42477.5,41593.5,42442.5,41758.5,42477.5,41593.5,42442.5,39291.309,49.52372085,72.87663668,26.17080503,67.03840772,32.00903399
13/05/2025,42427.5,42440.5,42106.5,42138.5,41299.97109,41429.12969,39583.95922,43814.73312,41699.34617,38878.83024,44519.8621,38173.70126,45224.99109,34597.62509,41947.03869,41466.58376,42427.5,42440.5,42106.5,42138.5,42427.5,42440.5,42106.5,42138.5,39673.65192,49.66239013,73.09126599,26.23351427,67.23404702,32.09073324
14/05/2025,42166.5,42250.5,41939.5,42020.5,41325.70426,41434.18414,39624.56685,43848.24076,41736.4038,38920.62119,44552.18641,38216.67554,45256.13206,34612.75169,41981.07515,41585.92996,42166.5,42250.5,41939.5,42020.5,42166.5,42250.5,41939.5,42020.5,40010.11369,49.8205745,73.36003142,26.28111759,67.47516719,32.16598182
15/05/2025,42014.5,42370.5,41753.5,42343.5,41362.05411,41441.95607,39666.89083,43882.6219,41774.75636,38964.26898,44585.24375,38261.64714,45287.86559,34628.02109,42148.99563,41749.15518,42014.5,42370.5,41753.5,42343.5,42014.5,42370.5,41753.5,42343.5,40306.20005,49.98641745,73.67474671,26.29808819,67.7526644,32.2201705
16/05/2025,42322.5,42647.5,42216.5,42422.5,41399.92718,41450.33679,39710.76384,43917.75892,41814.26138,39009.59799,44618.92477,38308.43214,45320.09061,34643.8122,42275.71703,41894.23334,42322.5,42647.5,42216.5,42422.5,42322.5,42647.5,42216.5,42422.5,40566.75604,50.1607103,74.02736444,26.29405616,68.06070091,32.2607197
19/05/2025,42394.5,42833.5,42229.5,42783.5,41449.34049,41461.73134,39755.76279,43953.26806,41854.51543,39056.17858,44652.85227,38356.59437,45352.43648,34659.94922,42510.98555,42085.83378,42394.5,42833.5,42229.5,42783.5,42394.5,42833.5,42229.5,42783.5,40858.0602,50.34751359,74.38368984,26.31133735,68.37464578,32.32038141
20/05/2025,42778.5,42874.5,42475.5,42645.5,41492.06047,41471.84903,39801.88959,43989.19812,41895.54386,39104.00484,44687.08287,38406.12009,45384.96763,34676.15412,42573.30945,42206.41886,42778.5,42874.5,42475.5,42645.5,42778.5,42874.5,42475.5,42645.5,41174.13057,50.54816078,74.73417294,26.36214862,68.6876699,32.40865166
21/05/2025,42634.5,42652.5,41765.5,41793.5,41502.82617,41474.59818,39849.07295,44025.51658,41937.29477,39152.99901,44721.59052,38456.92507,45417.66446,34691.12243,42212.00427,42117.45181,42634.5,42652.5,41765.5,41793.5,42634.5,42652.5,41765.5,41793.5,41480.19706,50.76170921,75.07217479,26.45124363,68.99455839,32.52886003
22/05/2025,41779.5,42092.5,41610.5,41918.5,41517.67167,41478.39221,39897.52014,44062.4543,41979.98722,39203.36444,44756.60999,38509.20875,45450.76569,34705.66233,42076.01642,42074.58586,41779.5,42092.5,41610.5,41918.5,41779.5,42092.5,41610.5,41918.5,42874.5,50.94999842,75.34562321,26.55437363,69.24671701,32.65327983
23/05/2025,41923.5,41937.5,41145.5,41573.5,41519.66553,41479.2051,39947.32952,44100.13197,42023.73074,39255.19577,44792.26571,38563.06203,45484.39946,34719.52165,41843.18802,41966.62244,41923.5,41937.5,41145.5,41573.5,41923.5,41937.5,41145.5,41573.5,42849.22,51.10827609,75.56030248,26.65624969,69.44729588,32.76925629
26/05/2025,41586.5,42104.5,41580.5,42065.5,41539.15962,41484.21617,39998.67215,44138.73292,42068.70253,39308.66202,44828.74304,38618.6519,45518.75317,34734.09111,41946.19071,41987.92649,41586.5,42104.5,41580.5,42065.5,41586.5,42104.5,41580.5,42065.5,42781.0712,51.22994493,75.72229601,26.73759386,69.59920824,32.86068163
27/05/2025,42059.5,42400.5,41873.5,42394.5,41569.70749,41491.99637,40051.24996,44177.96304,42114.6065,39363.46444,44865.74856,38675.67893,45553.53407,34749.2505,42153.90359,42075.52638,42059.5,42400.5,41873.5,42394.5,42059.5,42400.5,41873.5,42394.5,42715.64835,51.33590001,75.88903308,26.78276695,69.75074981,32.92105022
28/05/2025,42387.5,42440.5,42029.5,42121.5,41589.41437,41497.37674,40104.76752,44217.52031,42161.14391,39419.30872,44902.9791,38733.84992,45588.4379,34764.32726,42138.8902,42085.43181,42387.5,42440.5,42029.5,42121.5,42387.5,42440.5,42029.5,42121.5,42652.84242,51.43835203,76.0754011,26.80130297,69.91613883,32.96056523
29/05/2025,42104.5,42704.5,41803.5,42157.5,41609.70314,41503.01882,40159.21837,44257.40852,42208.31344,39476.18668,44940.44021,38793.15498,45623.4719,34779.42342,42147.51258,42100.95955,42104.5,42704.5,41803.5,42157.5,42104.5,42704.5,41803.5,42157.5,41145.5,51.53631899,76.25679846,26.81583951,70.07667859,32.99595938
30/05/2025,42151.5,42362.5,41880.5,42200.5,41630.80303,41508.9802,40214.59038,44297.6299,42256.11014,39534.08379,44978.13649,38853.5772,45658.64308,34794.33923,42172.06298,42122.40642,42151.5,42362.5,41880.5,42200.5,42151.5,42362.5,41880.5,42200.5,41176.68,51.63123298,76.41335883,26.84910712,70.21782737,33.04463859
02/06/2025,42113.5,42346.5,41835.5,42309.5,41655.04221,41515.82225,40270.80153,44338.13533,42304.46843,39592.91257,45016.02429,38915.0236,45693.91326,34809.25724,42235.74098,42162.71741,42113.5,42346.5,41835.5,42309.5,42113.5,42346.5,41835.5,42309.5,41207.2364,51.71828421,76.530088,26.90648042,70.32713706,33.10943137
03/06/2025,42310.5,42567.5,42047.5,42520.5,41685.95141,41524.40924,40327.8949,44378.98113,42353.43802,39652.71386,45054.16217,38977.53282,45729.34321,34824.57959,42367.67694,42239.80486,42310.5,42567.5,42047.5,42520.5,42310.5,42567.5,42047.5,42520.5,41237.18167,51.7992762,76.62447269,26.97407972,70.41817357,33.18037884
04/06/2025,42519.5,42642.5,42401.5,42410.5,41711.82815,41531.98266,40385.88667,44420.18176,42403.03421,39713.50415,45092.56428,39041.12164,45764.94679,34840.08618,42387.51793,42276.58265,42519.5,42642.5,42401.5,42410.5,42519.5,42642.5,42401.5,42410.5,41266.52804,51.88706635,76.7254831,27.04864961,70.51587891,33.25825379
05/06/2025,42405.5,42660.5,42199.5,42340.5,41734.28071,41538.89307,40444.6671,44461.61774,42453.14242,39775.17533,45131.10952,39105.68356,45800.60129,34855.38998,42365.73335,42290.35421,42405.5,42660.5,42199.5,42340.5,42405.5,42660.5,42199.5,42340.5,41295.28748,51.98553455,76.8372245,27.13384459,70.62430201,33.34676708
06/06/2025,42309.5,42922.5,42284.5,42774.5,41771.4314,41549.45381,40504.34667,44503.38236,42503.86452,39837.84073,45169.88831,39171.33478,45836.39426,34871.1898,42555.12514,42394.66775,42309.5,42922.5,42284.5,42774.5,42309.5,42922.5,42284.5,42774.5,41323.47173,52.08432318,76.94724847,27.22139788,70.73151715,33.43712921
09/06/2025,42776.5,42880.5,42546.5,42755.5,41806.57671,41559.7619,40564.97328,44545.51322,42555.24325,39901.54996,45208.93655,39238.12663,45872.35987,34887.09326,42647.96381,42472.41228,42776.5,42880.5,42546.5,42755.5,42776.5,42880.5,42546.5,42755.5,41387.43286,52.1953178,77.07754507,27.31309053,70.85698825,33.53364735
10/06/2025,42761.5,42920.5,42628.5,42835.5,41843.32397,41570.66564,40626.4705,44587.9241,42607.1973,39966.22824,45248.16636,39305.98597,45908.40863,34903.10083,42734.85401,42550.64277,42761.5,42920.5,42628.5,42835.5,42761.5,42920.5,42628.5,42835.5,41448.83554,52.31943148,77.23245317,27.4064098,71.00419775,33.63466522
11/06/2025,42840.5,43116.5,42714.5,42855.5,41879.47311,41581.64713,40688.99286,44630.76064,42659.87675,40032.03157,45287.72193,39375.07027,45944.68323,34919.27978,42790.75231,42616.32698,42840.5,43116.5,42714.5,42855.5,42840.5,43116.5,42714.5,42855.5,41507.78212,52.45750029,77.41497221,27.50002836,71.17560423,33.73939634
12/06/2025,42837.5,42964.5,42552.5,42909.5,41916.25979,41592.9963,40752.58317,44674.05804,42713.32061,40099.00402,45327.63719,39445.42488,45981.21634,34935.25054,42845.77108,42679.49372,42837.5,42964.5,42552.5,42909.5,42837.5,42964.5,42552.5,42909.5,41604.3052,52.61118996,77.61927417,27.60310574,71.36725312,33.85512679
