time,open,high,low,close,First 1m Range,First 1m Volume,Volume
1730484000,8163.5,8168.3,8157,8166.8,,,1521
1730487600,8166.5,8173.8,8160.3,8170,,,1681
1730491200,8169.8,8173.5,8164.8,8164.8,,,282
1730674800,8153,8168.4,8150.3,8160.8,,,1894
1730678400,8161,8168.6,8150.6,8166.4,,,881
1730682000,8166.5,8172.8,8162.8,8168.5,,,771
1730685600,8168.8,8176.5,8164,8171.3,,,530
1730689200,8171.8,8176.5,8170.5,8176.3,,,435
1730692800,8175.8,8176.3,8168.5,8170.5,,,400
1730696400,8170.3,8172.3,8164,8168,,,364
1730700000,8167.8,8180.8,8163.8,8170,,,686
1730703600,8169.8,8178,8163.3,8166.5,,,792
1730707200,8167,8222.6,8165.5,8219.9,,,3039
1730710800,8219.6,8227.4,8214.9,8224.4,,,2451
1730714400,8223.9,8233.6,8221.9,8230.4,,,1747
1730718000,8230.9,8240.6,8226.4,8228.1,,,1477
1730721600,8228.4,8235.9,8221.3,8224.8,,,1352
1730725200,8224.3,8226.8,8205.3,8211.3,,,1665
1730728800,8210.3,8217.8,8202,8209,,,2911
1730732400,8208.8,8223.2,8199,8202.7,,,4112
1730736000,8202.5,8204,8169.7,8171.2,,,2081
1730739600,8171.5,8189.2,8169.7,8187.5,,,1546
1730743200,8187.2,8187.7,8175,8183,,,1517
1730746800,8183.2,8188,8177.7,8179.2,,,932
1730750400,8179.5,8182.5,8171,8173.4,,,1136
1730757600,8179,8180.9,8178.9,8180.8,,,226
1730761200,8181.2,8185.4,8174.6,8175.1,,,962
1730764800,8174.8,8174.8,8167.6,8173.4,,,712
1730768400,8173.3,8174.6,8156.6,8174.1,,,829
1730772000,8173.6,8176.6,8168.6,8173.1,,,579
1730775600,8172.3,8178.1,8171.8,8175.8,,,419
1730779200,8176.1,8180.6,8175.1,8175.6,,,366
1730782800,8175.1,8182.1,8175.1,8179.6,,,439
1730786400,8179.3,8185.6,8178.3,8182.3,,,470
1730790000,8181.8,8185.3,8171.8,8178.3,,,582
1730793600,8178.8,8205.6,8174.3,8205.1,,,2777
1730797200,8204.9,8216.1,8203.9,8211.4,,,1845
1730800800,8210.9,8211.6,8196.9,8206.9,,,1476
1730804400,8207.1,8214.6,8180.9,8180.9,,,1652
1730808000,8180.6,8189.9,8175.6,8177.1,,,1485
1730811600,8176.8,8181.1,8161.8,8162.6,,,1835
1730815200,8162.8,8167.6,8147.8,8155.6,,,3036
1730818800,8155.8,8178.4,8151.4,8178.4,,,3295
1730822400,8178.1,8181.1,8168.4,8175.4,,,1904
1730826000,8175.6,8180.9,8170.9,8175.9,,,1125
1730829600,8175.4,8177.4,8165.4,8169.9,,,1233
1730833200,8169.6,8176.4,8163.9,8166.6,,,1325
1730836800,8166.4,8179.9,8165.9,8176.4,,,1559
1730840400,8176.5,8176.5,8176.5,8176.5,,,1
1730844000,8181.6,8181.6,8178.9,8180,,,118
1730847600,8179.8,8181.5,8174.7,8175.6,,,1192
1730851200,8175.5,8192.8,8170.8,8180.4,,,2695
1730854800,8180.3,8204.6,8178.4,8198.9,,,1287
